employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months
101120,Gita Rahmawati,792016,10,10,20,20,50,30,30,10,30,52
101121,Gita Hasibuan,685201,30,10,50,20,10,10,30,10,10,28
101122,Maya Utami,793959,30,10,10,50,30,20,20,10,20,48
101123,Dian Kurniawan,810966,20,40,20,60,30,20,10,30,40,50
101124,Cahyo Tri Maulida,585533,10,30,10,60,30,30,10,30,60,77
101125,Nabila Halim,783923,30,40,60,60,20,20,30,20,60,18
101126,Ayunda Jatmiko Zulfikar,345007,20,20,30,30,10,30,20,20,50,61
101127,Valdo Hasibuan,852759,40,40,10,30,50,10,30,30,20,48
101128,Kartika Setiawan,188469,40,30,50,10,10,10,30,20,60,78
101129,Rendra Purnama,714217,10,20,40,30,50,10,20,20,10,72
101130,Rifqi Kusuma,406965,20,10,10,60,40,30,30,40,50,24
101131,Lestari Candra Nugroho,617499,20,10,30,30,20,30,20,20,10,42
101132,Umar Pradana,787781,40,10,30,30,50,20,30,10,30,39
101133,Rendra Subekti,726724,40,20,50,20,10,30,10,20,10,62
101134,Kurnia Dharma Putra,373876,20,30,60,30,30,10,10,40,30,96
101135,Adit Rohman,237031,40,20,20,50,50,30,30,30,10,28
101136,Arif Saputra Halim,482588,40,10,10,60,40,10,10,30,20,55
101137,Nabila Putra,798738,30,10,20,40,20,30,30,40,10,25
101138,Rizka Kusuma,232522,40,10,60,30,10,30,30,10,40,39
101139,Rendra Gunawan,158180,10,20,50,40,30,10,30,40,30,65
101140,Wahyu Nabila Purnama,814462,30,20,20,10,50,10,20,20,60,61
101141,Dwi Hartanto,381939,10,30,30,10,10,30,10,30,30,95
101142,Rani Kusuma Putra,163215,40,10,10,60,30,30,30,20,10,76
101143,Ayunda Purnama,415143,30,20,50,10,20,30,30,10,20,65
101144,Rifqi Maulida,852503,30,20,10,20,50,30,20,30,60,37
101145,Yoga Adi Halim,998773,30,40,10,50,20,10,30,30,50,46
101146,Ayu Suharto,900824,40,10,10,40,30,10,10,40,60,37
101147,Anisa Kusuma,996039,20,10,40,60,20,30,10,20,60,70
101148,Ahmad Hartanto,139833,10,20,50,30,40,20,20,30,30,81
101149,Utami Zulfikar Siregar,750675,20,40,10,10,50,20,30,20,30,46
101150,Wahyu Pramudita Indrawan,311789,20,10,30,60,40,20,30,30,30,56
101151,Dwi Adi Wijaya,220434,30,10,40,20,50,10,10,10,10,28
101152,Dewi Nabila Hasibuan,615852,10,10,10,40,30,10,20,10,10,74
101153,Ayunda Siregar,555882,10,20,20,20,10,20,10,40,50,112
101154,Gita Aji Simanjuntak,375738,30,20,60,60,20,20,10,40,10,78
101155,Rizki Baskara Permadi,292332,40,30,20,40,20,20,10,20,60,128
101156,Adi Halim,465053,20,30,40,10,30,30,10,30,10,55
101157,Galih Iqbal Pradana,191007,40,10,10,20,30,20,20,10,30,61
101158,Putri Saputra Sinaga,217650,20,40,20,30,40,20,10,40,30,56
101159,Vania Maulana,265389,10,10,30,10,40,10,30,30,10,111
101160,Oka Lestari Wijaya,825453,30,40,30,40,10,20,10,40,20,52
101161,Fajar Ramadhan,776343,20,20,30,20,20,30,10,30,60,1
101162,Hadi Lestari,362076,10,30,30,60,10,30,20,20,40,61
101163,Maya Suharto,589918,10,20,30,20,10,10,30,20,30,32
101164,Nabila Subekti,612413,20,40,20,50,30,10,30,20,60,89
101165,Kartika Iqbal Gunawan,660208,40,40,30,30,30,30,10,30,30,21
101166,Utami Qolbi Halim,342257,40,30,30,10,50,30,10,40,50,71
101167,Rama Utami,659007,40,20,30,60,40,20,20,30,20,44
101168,Oka Permadi,161330,30,10,40,20,30,30,20,30,50,24
101169,Anisa Wijaya Maulana,320601,20,20,10,10,50,20,10,20,40,73
101170,Dewi Jatmiko Indrawan,928249,20,40,20,20,30,10,10,30,50,19
101171,Maya Baskara Suharto,904432,30,20,40,50,40,30,30,20,30,74
101172,Arif Purnama,991633,20,30,20,40,30,30,10,40,40,81
101173,Rizki Dharma Rahmawati,892411,30,20,20,20,40,30,20,20,30,58
101174,Yoga Saputra Mahendra,645748,20,20,50,40,30,20,20,30,10,53
101175,Anisa Yulianto,451140,20,40,50,10,50,10,20,30,60,56
101176,Dimas Tri Pratama,360330,30,10,40,10,30,20,10,10,40,75
101177,Mahendra Siregar,580158,20,10,10,40,40,30,20,40,10,82
101178,Galih Rahmawati,911718,40,30,10,50,30,30,20,30,60,106
101179,Rani Jatmiko Indrawan,638523,10,30,60,50,40,20,30,10,60,76
101180,Hana Suharto,368968,40,20,60,40,40,30,10,40,50,29
101181,Putri Ananda,206791,20,10,30,10,50,20,30,10,20,34
101182,Valdo Zulfikar Santoso,714731,10,30,10,60,20,10,20,30,30,11
101183,Gita Adi Wibowo,628069,30,10,30,20,50,20,20,20,60,86
101184,Mahendra Dharma Yulianto,141920,30,40,20,20,40,20,20,30,30,62
101185,Wahyu Utami,699212,40,30,30,10,10,10,10,30,10,23
101186,Citra Halim Wijaya,233129,20,10,10,20,40,20,20,30,60,21
101187,Prasetyo Ananda,473323,20,10,20,10,40,20,30,30,50,45
101188,Julia Utami,707058,30,10,40,40,10,10,10,20,30,54
101189,Prasetyo Pradana,931299,40,40,60,10,10,20,20,10,50,46
101190,Kurnia Dharma Kurniawan,378022,10,20,20,20,30,20,20,30,50,9
101191,Wulan Nugroho,371567,30,30,40,20,20,20,30,30,60,21
101192,Galih Aji Permadi,266196,20,10,50,30,40,30,20,10,20,46
101193,Dwi Utama Handayani,464141,10,10,30,50,10,10,30,10,20,55
101194,Prasetyo Candra Subekti,465002,40,30,40,20,20,20,30,10,60,37
101195,Hana Aji Setiawan,299626,20,30,30,40,40,20,30,40,60,10
101196,Satya Firmansyah,985085,20,40,30,20,20,30,30,20,30,0
101197,Cahyo Pamungkas,178707,40,20,20,50,40,30,20,10,10,55
101198,Nadia Pratomo,303735,10,10,60,20,40,20,10,20,50,39
101199,Umar Rachman Hidayat,997320,30,30,10,60,20,10,10,30,50,26
101200,Anisa Ridwan,810873,20,20,30,20,10,30,30,40,50,68
101201,Valdo Sinaga,426674,30,20,30,50,30,10,10,20,40,43
101202,Valdo Utami,940810,40,20,30,40,40,10,10,10,20,15
101203,Dwi Lestari,829065,40,20,50,30,50,20,30,10,30,84
101204,Kartika Nugroho,540300,20,10,30,40,40,20,20,20,50,96
101205,Nurlita Qolbi Tamba,590638,40,20,30,40,10,20,20,20,10,27
101206,Utami Siregar,945451,30,10,20,40,40,10,20,20,10,58
101207,Adi Salsabila,241402,10,30,30,50,30,20,10,20,60,47
101208,Dimas Siregar,713613,10,10,10,50,50,20,10,10,50,92
101209,Zaki Indrawan,555197,30,20,40,20,30,20,10,40,60,22
101210,Luthfi Lestari Rahmawati,886056,10,30,30,20,20,10,30,10,30,72
101211,Valdo Ananda,859454,40,10,10,10,20,30,20,30,50,92
101212,Galih Suharto,238106,10,10,60,20,30,30,20,30,20,63
101213,Bayu Erlangga Hidayat,292489,20,30,50,60,50,30,10,40,30,85
101214,Intan Ridwan,682167,20,10,50,60,20,30,30,30,50,36
101215,Ayu Kusuma,455669,40,40,10,20,10,20,30,30,40,58
101216,Galih Candra Ridwan,471701,40,20,60,20,50,10,10,20,10,32
101217,Luthfi Lestari Kusuma,852720,20,30,40,60,40,30,20,30,50,59
101218,Dian Gunawan,834704,30,20,50,10,10,30,30,20,60,46
101219,Dinda Lestari Setiawan,239907,20,40,30,10,30,30,20,10,50,62
101220,Hadi Pramudita Saputra,908418,10,30,20,20,10,10,20,10,50,65
101221,Bayu Adi Handayani,831482,10,20,60,50,50,30,30,30,30,40
101222,Sari Rahmawati,668984,40,10,50,30,30,30,30,20,50,75
101223,Dimas Situmorang,170570,30,40,40,10,50,10,30,40,20,22
101224,Rizka Indrawan,866423,30,30,50,20,20,30,20,10,40,34
101225,Zahra Hidayat,150409,20,40,40,10,40,30,20,30,60,78
101226,Yoga Erlangga Mahendra,405193,20,10,10,60,20,10,10,30,20,59
101227,Fitri Dharma Ramadhan,947246,10,10,20,50,30,20,30,30,30,41
101228,Satya Qolbi Anggara,119101,30,30,40,60,10,30,30,30,20,89
101229,Ayu Putra,475294,10,30,40,60,50,30,10,20,20,61
101230,Luthfi Handayani,646313,40,40,60,20,30,30,10,10,30,26
101231,Sari Tri Wibowo,249750,40,30,60,20,10,10,20,10,10,66
101232,Adi Rohman,260055,10,20,40,60,10,30,10,10,30,40
101233,Kurnia Tri Pratomo,845798,30,40,10,40,40,20,20,30,50,56
101234,Luthfi Ananda,818082,20,20,30,30,20,30,20,30,30,66
101235,Cahyo Ganesha Situmorang,932366,20,40,60,40,20,20,10,20,30,15
101236,Novi Baskara Fauziah,722158,40,30,20,50,40,30,30,30,60,16
101237,Zahra Ridwan,301932,20,10,60,60,40,30,20,30,40,61
101238,Rani Yulianto,157183,10,10,10,40,20,10,20,40,20,0
101239,Bella Qolbi Simanjuntak,449746,40,40,40,30,10,20,30,20,10,37
101240,Rifqi Nabila Nugroho,739286,10,20,40,30,30,20,10,20,30,26
101241,Mahendra Wijaya,604327,20,10,50,30,40,10,30,40,10,48
101242,Sari Saputra Tamba,342822,20,40,60,30,50,20,30,20,40,92
101243,Nugroho Setiawan,443039,30,40,20,40,20,10,20,10,30,54
101244,Evi Indrawan,615430,40,10,50,20,20,10,20,20,50,29
101245,Fitri Salsabila,106535,40,10,40,10,10,10,10,20,40,89
101246,Joko Pradana,838477,20,20,10,60,30,20,10,10,20,67
101247,Iman Syahputra,235296,40,30,30,60,50,20,20,30,30,35
101248,Cahyo Lestari,215777,30,20,30,30,10,10,10,40,30,85
101249,Nurlita Erlangga Maulida,961789,30,40,20,30,20,20,30,30,20,49
101250,Iman Wijaya,557794,40,40,20,30,20,20,10,10,30,69
101251,Adit Pratama,830554,20,30,20,20,10,20,30,30,30,16
101252,Vania Ginting,908459,30,20,50,30,50,10,30,30,40,47
101253,Maya Baskara Ananda,683070,30,20,50,60,30,20,30,30,50,28
101254,Luthfi Qolbi Sinaga,575107,10,20,10,30,30,20,20,40,10,57
101255,Gita Handayani,117348,10,10,30,40,40,10,20,10,60,24
101256,Ayu Pratama,824113,10,40,60,40,50,10,10,10,60,47
101257,Rifqi Erlangga Pradana,681974,40,20,30,50,10,20,10,30,50,62
101258,Cahyo Utami,359334,10,10,30,60,40,30,20,10,20,48
101259,Rafa Qolbi Indrawan,499021,30,10,20,10,40,30,30,40,10,29
101260,Satya Lestari,301230,20,20,30,40,30,10,30,30,50,78
101261,Bayu Rachman Pratomo,156534,20,40,20,30,30,10,20,10,40,3
101262,Ari Baskara Yulianto,535735,40,30,60,40,20,20,10,40,30,39
101263,Intan Purnama,441536,40,30,50,40,40,30,20,20,40,20
101264,Luthfi Pramudita Simanjuntak,956623,30,20,20,60,40,30,20,10,50,52
101265,Umar Utami,321163,10,40,60,50,10,30,20,20,50,58
101266,Joko Zulfikar Ginting,358678,20,30,50,10,40,20,30,40,40,58
101267,Rani Herlambang,329243,10,40,10,30,40,20,10,30,60,101
101268,Rani Lestari,946433,10,30,40,40,20,20,30,10,20,96
101269,Rizky Jatmiko Herlambang,566312,20,10,20,60,50,20,10,30,40,61
101270,Novi Permadi,976457,40,40,50,30,40,10,30,10,20,18
101271,Nabila Adi Ananda,377278,40,30,50,60,30,20,20,20,30,32
101272,Utami Baskara Lukman,530143,20,20,60,10,20,20,30,30,60,27
101273,Bella Fadillah Fauziah,835166,10,40,60,10,10,20,20,30,10,53
101274,Maya Nabila Ridwan,630167,20,40,60,20,10,20,20,40,30,49
101275,Wulan Mahardika Salsabila,849030,10,40,60,20,30,20,20,40,40,134
101276,Dinda Saputra,524832,40,30,10,50,50,30,20,30,10,68
101277,Utami Fauziah,460992,20,10,30,40,30,10,30,20,40,88
101278,Bella Maulana,727558,30,10,20,30,40,20,30,40,60,46
101279,Fajar Utami,842362,20,30,30,40,20,10,10,40,30,31
101280,Arif Saputra Handayani,468388,30,10,40,20,30,10,20,40,60,92
101281,Wahyu Ramadhan,580883,40,10,30,20,20,30,10,30,20,67
101282,Bella Lestari Herlambang,933404,10,20,20,40,40,20,20,20,60,36
101283,Ayu Yulianto,268552,10,10,60,60,20,20,20,30,10,60
101284,Nadia Mahardika Purnama,225814,10,30,40,20,40,30,10,20,10,30
101285,Prasetyo Yudhistira Lukman,420138,30,30,40,50,20,10,10,20,60,38
101286,Zaki Adi Permadi,180926,10,30,20,30,50,30,30,20,40,65
101287,Fajar Putra,300941,30,20,50,20,10,20,20,20,30,75
101288,Kurnia Zulfikar Maulida,853834,30,40,10,60,10,30,10,30,40,76
101289,Evi Ramadhan,663104,20,10,30,10,40,30,10,20,50,21
101290,Dinda Maulana,683580,10,30,40,30,20,10,10,10,40,64
101291,Prasetyo Dharma Utami,463319,10,20,50,30,50,30,20,10,20,25
101292,Maya Permadi,921172,30,10,50,40,10,20,20,30,10,58
101293,Citra Suharto,294810,40,40,30,10,40,30,10,20,60,93
101294,Nugroho Rahmawati,651257,30,20,60,20,10,30,30,20,30,23
101295,Hana Dharma Handayani,141920,30,30,40,30,20,30,10,40,30,37
101296,Umar Tamba,890903,20,30,10,30,20,10,30,10,30,30
101297,Teguh Siregar,433966,10,40,60,50,20,20,30,10,50,52
101298,Nurlita Halim,592419,30,10,20,60,50,20,10,20,40,43
101299,Vania Candra Nugroho,375019,30,20,10,30,30,10,20,30,20,55
101300,Eko Kurniawan,163063,40,20,60,60,30,30,10,10,20,12
101301,Fajar Erlangga Maulana,208192,20,10,60,60,30,20,10,20,20,9
101302,Hana Anugrah Subekti,680688,30,30,50,60,40,30,20,30,50,21
101303,Kurnia Hartanto,257146,20,10,60,60,10,10,20,40,10,57
101304,Iman Firmansyah,290300,30,10,60,40,40,10,20,30,10,48
101305,Gita Wijaya Fauziah,880878,30,10,40,20,20,10,30,20,50,24
101306,Dwi Zulfikar,871710,40,30,40,30,50,20,20,10,10,34
101307,Iman Situmorang,434568,10,30,30,50,10,10,20,30,60,76
101308,Prasetyo Saputra,732788,20,20,60,30,10,10,10,30,50,40
101309,Rizka Hidayat,900763,30,10,40,40,20,10,10,20,20,89
101310,Rizka Yudhistira Sinaga,871502,20,10,60,20,20,30,10,20,40,27
101311,Teguh Wibowo,686685,10,30,60,50,40,20,10,40,40,57
101312,Budi Syahputra,322141,30,30,20,10,50,20,30,40,10,44
101313,Indra Mahardika Putra,310136,20,10,30,40,10,30,20,10,50,66
101314,Umar Wijaya Salsabila,491418,10,40,60,20,10,10,30,20,10,60
101315,Dwi Wibowo,201968,40,30,30,40,40,10,20,20,20,57
101316,Nugroho Kusuma Hasibuan,154505,30,40,30,50,30,10,10,30,40,89
101317,Nadia Qolbi Utami,386220,40,10,30,10,20,30,30,40,50,33
101318,Nurlita Zulfikar Sinaga,867466,10,10,30,60,20,20,30,20,40,55
101319,Budi Anugrah Syahputra,867943,20,40,40,20,20,20,20,10,60,48
101320,Fajar Tamba,226573,30,40,50,50,50,30,20,30,40,76
101321,Ari Wijaya,173127,30,10,30,40,40,30,10,30,10,67
101322,Mahendra Sinaga,184082,40,40,50,50,40,10,20,20,20,54
101323,Rendra Hartanto,795970,40,10,20,60,40,10,30,20,50,114
101324,Teguh Lestari Saputra,115322,30,40,40,50,40,30,10,40,60,36
101325,Gita Tri Siregar,237369,10,10,60,50,20,10,20,10,10,36
101326,Satya Wibowo,982029,20,30,30,20,10,30,10,40,10,27
101327,Rizka Suharto,122706,10,10,20,60,50,20,10,30,20,23
101328,Maya Candra Maulana,399779,30,10,20,10,10,20,30,30,40,0
101329,Galih Kusuma Ridwan,463563,20,30,20,40,20,20,10,20,60,29
101330,Rizki Nugroho,873276,10,10,60,30,40,10,30,10,50,65
101331,Zahra Setiawan,675400,30,30,30,50,40,10,30,40,60,38
101332,Wahyu Sinaga,711260,10,30,60,10,10,20,30,20,30,40
101333,Oka Gunawan,426710,40,40,30,50,40,20,30,20,20,79
101334,Yuni Hartanto,181409,40,10,10,20,30,20,20,30,10,66
101335,Tania Kusuma,588253,20,30,10,30,20,30,20,20,50,27
101336,Rama Lestari Handayani,719241,10,20,60,10,40,30,20,20,20,54
101337,Lestari Jatmiko Situmorang,871264,40,10,60,50,30,10,20,40,40,94
101338,Oktavia Yulianto,275899,20,10,30,60,50,20,10,20,60,39
101339,Ayu Subekti,623997,30,20,40,50,40,20,20,20,10,10
101340,Ayunda Permadi,783183,40,30,30,20,40,20,30,10,50,32
101341,Joko Putra,258095,20,10,60,20,20,30,20,40,40,28
101342,Arif Pradana,928173,30,20,30,30,50,10,10,20,20,69
101343,Anisa Anugrah Saputra,941394,30,10,30,20,50,20,20,10,40,19
101344,Ayunda Anugrah Rahmawati,802926,10,40,50,10,20,10,30,30,20,60
101345,Nadia Pramudita Gunawan,275639,40,10,50,20,30,20,10,10,20,66
101346,Luthfi Tri Subekti,881468,20,30,10,60,10,30,30,40,50,75
101347,Utami Adi Handayani,159491,20,30,30,20,30,20,20,40,30,71
101348,Rendra Yudhistira Pradana,483585,20,10,40,40,50,30,10,30,30,34
101349,Novi Kusuma,146787,40,20,40,50,20,10,20,40,30,62
101350,Bella Dharma Maulida,942075,20,20,30,30,30,10,10,40,40,64
101351,Dwi Tamba,726333,10,20,20,30,20,30,20,40,30,69
101352,Dian Sinaga,389620,30,30,40,60,40,30,30,20,10,49
101353,Prasetyo Halim,622822,10,10,40,10,40,10,30,10,60,42
101354,Wulan Aji Rohman,614747,10,40,40,50,30,30,30,30,50,56
101355,Utami Halim,653137,40,40,30,30,40,20,20,30,20,39
101356,Yuni Ramadhan,408262,30,40,10,30,10,30,20,20,20,56
101357,Bayu Zulfikar Hasibuan,633810,30,30,40,60,20,30,20,30,60,31
101358,Kurnia Maulana,591614,30,40,60,50,50,10,20,20,60,30
101359,Fajar Iqbal Simanjuntak,897455,20,40,50,60,10,30,20,10,20,92
101360,Fitri Iqbal Lukman,846588,10,20,50,10,50,20,10,40,40,64
101361,Adi Pratama,710143,20,20,30,10,10,30,30,20,30,77
101362,Valdo Kusuma,126509,10,40,60,50,10,10,20,40,10,26
101363,Rafa Gunawan,442840,10,20,40,20,40,30,20,40,50,28
101364,Rizky Baskara Handayani,212333,10,10,50,40,20,30,30,40,30,74
101365,Teguh Setiawan,502864,20,10,60,50,30,30,10,40,60,110
101366,Rani Firmansyah,293310,30,20,40,20,50,30,20,40,30,67
101367,Ahmad Nugroho,994183,40,20,20,30,40,20,20,10,30,73
101368,Julia Herlambang,645475,30,10,30,30,10,30,10,30,30,48
101369,Dimas Yudhistira Pratomo,831723,30,30,60,60,50,20,30,30,20,65
101370,Iman Rachman Simanjuntak,792395,30,40,30,10,10,20,10,20,50,55
101371,Anisa Kurniawan,636494,30,20,20,20,40,20,10,20,50,44
101372,Adit Gunawan,254668,10,30,60,20,50,30,20,40,30,51
101373,Hana Aji Sinaga,146003,20,40,30,20,30,10,30,10,30,40
101374,Anisa Qolbi Kurniawan,528126,20,20,30,30,50,20,10,10,50,14
101375,Lestari Salsabila,932619,30,20,30,10,30,30,30,30,40,71
101376,Iman Tamba,198368,20,30,50,10,40,20,20,10,30,74
101377,Dwi Utama Fauziah,369853,20,40,10,50,30,10,10,20,30,61
101378,Joko Dharma Utami,538168,20,20,20,30,30,30,20,30,40,73
101379,Oka Pamungkas,398639,30,40,50,60,10,30,10,40,30,21
101380,Teguh Utama Pratomo,967444,20,40,40,20,20,30,30,30,10,45
101381,Kurnia Ridwan,485764,40,40,30,10,40,10,30,10,50,47
101382,Citra Zulfikar Siregar,197674,20,30,50,30,30,20,20,10,20,79
101383,Rizky Ramadhan,902995,30,40,40,30,20,20,10,30,10,20
101384,Indra Ginting,481482,20,10,60,60,50,10,10,20,10,62
101385,Dian Yudhistira Lestari,528277,20,20,40,40,50,10,30,40,10,19
101386,Rama Maulida,634264,40,40,30,20,50,20,10,10,40,7
101387,Zahra Wibowo,568802,30,20,60,60,40,30,30,20,20,27
101388,Ayunda Tri Hidayat,799232,30,10,30,60,10,20,30,30,60,59
101389,Rizka Erlangga Siregar,195760,10,10,60,20,10,20,10,10,10,56
101390,Wahyu Pramudita Gunawan,717529,40,10,10,10,30,10,30,40,50,64
101391,Dewi Fauziah,171144,30,10,30,40,40,30,20,10,20,4
101392,Yoga Siregar,572418,10,20,40,20,40,10,10,10,10,64
101393,Evi Jatmiko Halim,215857,40,40,60,10,50,30,20,40,10,85
101394,Ari Utami,149080,30,30,40,40,20,20,10,30,40,49
101395,Nabila Saputra Setiawan,765927,10,40,30,40,20,20,10,10,10,111
101396,Gita Ginting,406239,30,40,50,30,50,10,10,10,40,36
101397,Gita Wijaya Setiawan,754546,40,20,40,10,20,20,20,10,30,53
101398,Umar Kusuma,418828,40,40,30,10,40,10,30,30,20,42
101399,Utami Rohman,929387,20,10,20,10,40,30,10,40,40,2
101400,Rendra Rachman Wijaya,659231,10,20,20,10,30,30,30,30,40,18
101401,Evi Situmorang,437145,20,30,10,10,40,10,30,10,20,74
101402,Wulan Dharma Nugroho,984541,30,20,20,30,20,10,10,30,30,86
101403,Oktavia Jatmiko Utami,119343,20,20,20,50,30,30,30,10,50,71
101404,Rizky Salsabila,775002,40,30,50,30,20,10,20,30,60,43
101405,Putri Purnama,970175,30,20,50,10,50,20,10,10,60,71
101406,Ahmad Zulfikar Rohman,797928,20,10,50,10,30,30,10,20,30,82
101407,Zahra Jatmiko Hartanto,376772,40,40,30,10,20,20,30,10,20,23
101408,Vania Aji Ginting,951474,20,20,30,60,30,20,30,30,20,53
101409,Rendra Utama Handayani,265754,10,30,30,50,40,20,30,40,40,58
101410,Andi Ganesha Handayani,346213,20,40,30,50,30,10,30,30,10,46
101411,Dwi Firmansyah,333495,30,10,50,60,10,10,20,20,10,73
101412,Mahendra Kurniawan,156500,20,40,40,30,40,20,10,30,10,38
101413,Nugroho Fadillah Rahmawati,530852,20,10,50,60,20,10,30,10,40,24
101414,Rafa Lestari,398371,20,10,40,30,50,30,20,20,50,39
101415,Hadi Adi Anggara,709064,20,10,60,30,10,30,20,20,20,58
101416,Prasetyo Tri Halim,932856,10,20,10,40,10,20,10,10,10,1
101417,Arif Halim,796234,10,10,30,60,50,10,30,10,60,34
101418,Kartika Kurniawan,147398,40,40,60,10,40,10,20,40,50,3
101419,Bella Siregar,395992,10,20,10,60,20,30,30,10,40,13
101420,Cahyo Rachman Indrawan,580080,10,30,30,20,40,30,20,40,10,73
101421,Galih Santoso,340126,20,20,30,60,40,10,30,20,60,81
101422,Hana Pratomo,352664,30,10,40,50,20,30,10,40,20,33
101423,Galih Gunawan,960647,20,30,20,10,30,30,20,30,50,69
101424,Yoga Aji Hidayat,322449,30,10,60,30,30,10,30,30,60,78
101425,Wahyu Aji Situmorang,127983,10,30,50,40,20,10,20,40,60,53
101426,Utami Yulianto,246002,40,20,60,50,30,10,20,10,30,27
101427,Arif Pratama,201332,30,40,50,40,10,20,30,30,50,53
101428,Umar Wibowo,102844,10,20,20,30,40,20,30,10,30,90
101429,Yoga Erlangga Hidayat,826954,30,40,40,10,50,30,10,10,60,40
101430,Iman Fauziah,775059,40,10,40,60,50,10,10,20,10,22
101431,Valdo Rahmawati,836128,40,10,10,40,40,10,20,10,20,68
101432,Lestari Hasibuan,256531,30,20,50,40,30,20,20,10,50,45
101433,Anisa Zulfikar Rohman,243062,20,10,20,30,20,30,20,40,60,61
101434,Vania Rachman Gunawan,322171,30,40,60,40,40,10,30,10,60,55
101435,Bayu Anggara,324330,20,10,30,40,40,10,20,10,40,25
101436,Nabila Hartanto,137169,10,40,40,20,40,30,20,10,10,66
101437,Kurnia Zulfikar Indrawan,430009,30,30,40,60,50,20,30,10,40,25
101438,Kurnia Fauziah,900204,20,10,10,50,20,10,10,40,50,7
101439,Oka Anugrah Hidayat,316747,10,40,50,50,10,10,20,30,30,57
101440,Ari Lestari Fauziah,970884,10,20,10,20,50,20,20,20,30,62
101441,Mahendra Pradana,917908,30,10,60,10,50,30,10,30,10,103
101442,Valdo Saputra Fauziah,408683,40,40,20,50,10,10,10,40,10,65
101443,Teguh Iqbal Siregar,860755,20,30,20,60,10,20,20,20,10,54
101444,Rizky Siregar,307091,10,30,40,10,20,30,20,30,50,63
101445,Ayunda Qolbi Hartanto,427876,10,10,20,30,50,10,30,10,50,45
101446,Fitri Adi Pratomo,779300,20,40,40,10,20,20,10,40,30,67
101447,Rendra Pramudita Situmorang,242430,30,30,40,60,50,10,10,40,10,52
101448,Dewi Herlambang,305213,30,20,40,40,50,30,30,10,30,5
101449,Bella Hidayat,678396,40,20,10,30,10,10,10,20,40,73
101450,Fajar Iqbal Permadi,446766,30,40,40,20,50,10,20,30,40,42
101451,Bayu Kusuma,981956,10,20,10,10,20,10,10,20,50,103
101452,Dimas Wibowo,149085,20,30,30,10,20,20,20,20,60,25
101453,Adi Saputra Pratomo,939508,30,40,40,60,40,30,10,20,30,68
101454,Utami Adi Siregar,312842,10,30,50,10,30,20,20,10,20,45
101455,Galih Mahardika Wibowo,224922,30,10,60,20,10,30,10,40,30,68
101456,Nurlita Rachman Ramadhan,823516,30,10,40,50,40,30,30,40,10,59
101457,Arif Simanjuntak,105267,30,10,50,60,50,30,20,30,10,93
101458,Oktavia Kusuma Pratama,761657,30,40,40,10,50,20,20,30,20,22
101459,Hadi Qolbi Ananda,235841,40,40,20,50,10,10,30,10,10,63
101460,Zahra Fadillah Saputra,748578,10,40,40,60,10,30,10,20,60,66
101461,Dimas Halim Wijaya,643168,40,10,50,50,10,10,10,30,20,76
101462,Dwi Pratomo,341362,30,10,30,10,10,10,20,30,40,50
101463,Budi Mahendra,787531,40,10,50,30,50,30,30,30,30,2
101464,Arif Utami,220959,30,40,10,20,20,30,20,30,20,37
101465,Oka Lestari Simanjuntak,411583,20,30,60,20,40,30,30,30,20,84
101466,Kartika Ramadhan,646496,10,40,10,40,30,30,10,30,50,97
101467,Bella Aji Siregar,117243,10,40,20,50,10,10,10,20,30,35
101468,Yuni Nugroho,465492,40,40,60,50,10,20,10,40,60,10
101469,Rizka Wijaya Kurniawan,867698,40,30,10,20,10,10,10,20,30,32
101470,Citra Simanjuntak,419209,20,40,40,20,10,10,10,10,10,76
101471,Rani Hidayat,329381,10,40,50,40,30,30,10,40,30,46
101472,Mahendra Baskara Purnama,165090,20,10,50,50,20,10,10,20,40,41
101473,Kurnia Lukman,215548,30,10,60,30,40,10,20,30,40,110
101474,Hadi Ramadhan,439908,30,20,20,20,10,10,30,20,30,28
101475,Rifqi Permadi,196972,10,10,50,10,10,20,10,20,30,51
101476,Mahendra Wijaya Pamungkas,520267,20,20,20,20,20,20,10,10,40,95
101477,Putri Indrawan,114271,40,30,10,30,20,30,20,30,20,16
101478,Ayunda Wibowo,785899,30,10,30,50,10,20,30,10,20,79
101479,Oka Wibowo,868709,20,40,30,50,20,30,30,40,10,9
101480,Rizki Yudhistira Hartanto,373519,20,40,60,50,40,10,10,10,60,45
101481,Bella Situmorang,985645,20,10,20,20,50,10,30,40,20,88
101482,Dimas Suharto,664313,20,10,20,60,30,20,30,30,30,43
101483,Ayunda Iqbal Fauziah,835217,30,40,20,50,40,20,10,20,60,79
101484,Oka Qolbi Mahendra,852731,10,10,10,40,50,20,30,20,50,15
101485,Maya Salsabila,313525,40,10,20,10,40,20,20,10,50,37
101486,Yoga Utama Utami,188617,20,10,40,50,10,20,20,10,50,17
101487,Rizka Siregar,637865,30,20,60,60,20,30,20,20,30,47
101488,Yuni Tri Maulida,174989,40,30,40,40,10,10,20,10,20,13
101489,Anisa Adi Anggara,215547,40,10,10,40,30,10,10,10,40,35
101490,Rizki Nabila Utami,219124,40,10,20,40,50,10,10,30,30,81
101491,Umar Yudhistira Maulida,744739,30,30,40,10,50,10,10,30,30,64
